,DELNG_DE,MRKT_NM,CPR_NM,PRDLST_NM,SPCIES_NM,GRAD,weight,PRI_MAX,PRI_MIN,PRI_AVE,PRI_PRED
446,2021-03-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1000.0,2674.6710526315787,2759.0876
447,2021-03-11,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7200.0,1000.0,2747.463768115942,2786.4292
448,2021-03-12,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1000.0,2685.169491525424,2811.0054
449,2021-03-13,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1000.0,2606.6666666666665,2801.6213
450,2021-03-15,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,2750.0,2250.0,2454.5454545454545,2779.2183
451,2021-03-16,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4800.0,1000.0,2633.4375,2685.2063
452,2021-03-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1000.0,2463.4375,2674.385
453,2021-03-19,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,1500.0,2434.0,2656.5183
454,2021-03-20,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,1000.0,2506.168831168832,2632.0479
455,2021-03-22,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7200.0,1750.0,2439.453125,2621.8445
456,2021-03-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1000.0,2431.060606060606,2590.2458
457,2021-03-25,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,1000.0,2439.1666666666665,2576.693
458,2021-03-26,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3600.0,1000.0,2301.5625,2566.833
459,2021-03-27,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,1250.0,2465.410958904109,2551.311
460,2021-03-29,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3000.0,1250.0,2314.3939393939395,2557.4329
461,2021-03-31,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3400.0,1000.0,2219.927536231884,2549.938
462,2021-04-02,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3400.0,1250.0,2309.246575342466,2541.9514
463,2021-04-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3600.0,1100.0,2203.869047619048,2524.4973
464,2021-04-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3500.0,1100.0,2373.310810810811,2499.6748
465,2021-04-08,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3750.0,1250.0,2583.6065573770493,2536.504
466,2021-04-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3500.0,1250.0,2448.7179487179487,2569.4543
467,2021-04-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3500.0,1050.0,2591.1392405063293,2601.6917
468,2021-04-14,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,750.0,2486.688311688312,2717.9255
469,2021-04-15,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,1100.0,2634.051724137931,2694.6245
470,2021-04-16,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,1050.0,2596.385542168675,2697.7615
471,2021-04-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1625.0,2473.7951807228915,2718.0112
472,2021-04-19,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1300.0,2547.0779220779223,2702.6638
473,2021-04-20,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,900.0,2577.8735632183907,2656.238
474,2021-04-21,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,1000.0,2550.6493506493507,2631.5278
475,2021-04-22,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3600.0,1625.0,2493.840579710145,2634.07
476,2021-04-23,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3600.0,1350.0,2388.6029411764707,2661.2898
477,2021-04-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3400.0,1500.0,2273.611111111112,2533.191
478,2021-04-29,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,1500.0,2157.196969696969,2488.3171
479,2021-04-30,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,1250.0,2132.954545454545,2424.9878
480,2021-05-01,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4800.0,1250.0,2204.5180722891564,2392.6143
481,2021-05-05,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,1250.0,2326.455079365079,2320.9563
482,2021-05-06,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1350.0,2434.1666666666665,2364.4312
483,2021-05-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1500.0,2674.583333333333,2414.5928
484,2021-05-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,2625.0,2250.0,2541.6666666666665,2519.4778
485,2021-05-13,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1400.0,2795.967741935484,2859.96
486,2021-05-14,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1500.0,2875.7246376811595,2878.2368
487,2021-05-15,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1250.0,2731.4606741573034,2892.1907
488,2021-05-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3400.0,1750.0,2518.75,2874.698
489,2021-05-19,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,2250.0,2250.0,2250.0,2773.7432
490,2021-05-20,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1000.0,2428.076923076923,2645.9856
491,2021-05-21,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,750.0,2554.7413793103447,2558.9373
492,2021-05-22,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,750.0,2517.605633802817,2563.837
493,2021-05-26,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1250.0,2820.6521739130435,2662.0469
494,2021-05-27,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2761.567164179105,2746.2334
495,2021-05-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1200.0,3064.236111111112,2776.612
496,2021-05-29,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4800.0,750.0,2751.86170212766,2848.2717
497,2021-06-01,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4800.0,1100.0,2758.783783783784,2811.7969
498,2021-06-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,1250.0,2773.214285714286,2796.6758
499,2021-06-04,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2841.780821917808,2828.393
500,2021-06-05,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1000.0,2937.8125,2840.012
501,2021-06-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3750.0,1250.0,2612.179487179488,2872.1775
502,2021-06-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,1875.0,1250.0,1562.5,2888.9924
503,2021-06-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2866.923076923077,2782.2334
504,2021-06-11,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2931.153846153846,2813.5776
505,2021-06-12,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1250.0,2812.078651685393,2840.7903
506,2021-06-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2686.160714285714,2801.9087
507,2021-06-18,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2470.9821428571427,2753.203
508,2021-06-19,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,200.0,2282.6704545454545,2706.2593
509,2021-06-21,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2416.3793103448274,2638.7246
510,2021-06-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1000.0,2290.5797101449275,2512.517
511,2021-06-25,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1100.0,2165.769230769231,2499.5234
512,2021-06-26,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,900.0,2159.868421052632,2466.8992
513,2021-06-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3000.0,1750.0,2136.3636363636365,2442.2693
514,2021-07-01,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,700.0,2286.61971830986,2395.8342
515,2021-07-02,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,850.0,2294.4444444444443,2404.6094
516,2021-07-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4800.0,250.0,2158.455882352941,2416.8486
517,2021-07-05,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,2500.0,2500.0,2500.0,2419.6587
518,2021-07-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,750.0,2516.8032786885246,2441.7715
519,2021-07-08,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,600.0,2394.04761904762,2489.4038
520,2021-07-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1000.0,2495.1492537313434,2492.9866
521,2021-07-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,550.0,2248.5119047619046,2471.1206
522,2021-07-12,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,2500.0,2500.0,2500.0,2428.5544
523,2021-07-15,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,750.0,1625.0,2464.0796
524,2021-07-16,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3600.0,500.0,1655.660377358491,2237.724
525,2021-07-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,750.0,1817.692307692308,2040.7039
526,2021-07-22,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,750.0,1742.1052631578948,1828.3794
527,2021-07-23,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,750.0,1646.2837837837835,1799.7001
528,2021-07-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,500.0,1807.3076923076924,1738.8
529,2021-07-26,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,1750.0,750.0,1333.3333333333333,1707.3914
530,2021-07-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,500.0,1309.8484848484848,1641.3496
531,2021-07-29,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3600.0,250.0,1185.648148148148,1571.954
532,2021-07-30,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,500.0,1391.3934426229507,1526.6666
533,2021-07-31,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5400.0,300.0,1736.8902439024391,1493.0408
534,2021-08-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,1250.0,2238.257575757576,1563.6207
535,2021-08-04,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5400.0,500.0,2323.972602739726,1753.1486
536,2021-08-05,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7000.0,850.0,2276.234567901234,1972.1039
537,2021-08-06,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6800.0,500.0,2384.8765432098767,2180.9312
538,2021-08-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3250.0,1500.0,2280.555555555556,2379.2588
539,2021-08-11,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3800.0,500.0,2389.3835616438355,2415.0125
540,2021-08-12,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1050.0,2657.377049180328,2491.3313
541,2021-08-13,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,750.0,2888.671875,2581.3772
542,2021-08-14,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6200.0,750.0,3004.230769230769,2713.2236
543,2021-08-23,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,500.0,3076.689189189189,3114.912
544,2021-08-25,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5800.0,1250.0,3339.2241379310344,3102.6958
545,2021-08-26,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,500.0,3121.376811594203,3128.375
546,2021-08-27,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6200.0,650.0,3097.3076923076924,3131.0776
547,2021-08-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7200.0,1000.0,2965.548780487805,3117.1648
548,2021-09-02,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,550.0,3143.840579710145,3099.1763
549,2021-09-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,750.0,3278.6585365853657,3091.2659
550,2021-09-04,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6800.0,750.0,3618.8271604938273,3112.732
551,2021-09-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6400.0,1250.0,3624.662162162162,3195.8313
552,2021-09-08,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6400.0,1250.0,4088.2075471698113,3318.0571
553,2021-09-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6800.0,800.0,4025.714285714286,3420.4182
554,2021-09-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7800.0,1100.0,4249.382716049383,3524.5208
555,2021-09-11,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7200.0,1250.0,3881.5104166666665,3618.336
556,2021-09-13,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4750.0,2250.0,3966.6666666666665,3716.2632
557,2021-09-14,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7600.0,1000.0,3919.642857142857,3710.7
558,2021-09-15,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7800.0,1250.0,3864.4117647058815,3690.1387
559,2021-09-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,10000.0,800.0,4992.431192660551,3806.085
560,2021-09-18,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,12200.0,750.0,7713.559322033899,3980.509
561,2021-09-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,8800.0,300.0,3556.6,4424.77
562,2021-09-27,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3750.0,3750.0,3750.0,4046.8386
563,2021-09-29,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3500.0,2000.0,3041.6666666666665,3890.8267
564,2021-10-01,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,750.0,2808.582089552239,3417.5437
565,2021-10-02,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,1250.0,3005.6666666666665,3238.9875
566,2021-10-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7200.0,1150.0,3498.936170212766,3137.998
567,2021-10-08,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,8000.0,1250.0,3786.320754716981,3191.4783
568,2021-10-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7800.0,2500.0,3911.029411764706,3280.2222
569,2021-10-13,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6200.0,1000.0,3368.548387096774,3463.6846
570,2021-10-14,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,1150.0,3408.928571428572,3448.0518
571,2021-10-15,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6200.0,1150.0,3606.418918918919,3451.396
572,2021-10-16,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,1250.0,3679.878048780488,3471.7717
573,2021-10-20,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1200.0,3297.950819672132,3563.0178
574,2021-10-21,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3375.0,3375.0,3375.0,3495.4612
575,2021-10-22,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1250.0,3520.833333333333,3438.1985
576,2021-10-23,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1250.0,3654.807692307693,3433.8818
577,2021-10-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,1200.0,3489.6666666666665,3441.914
578,2021-10-29,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5400.0,1250.0,3475.0,3432.6099
579,2021-10-30,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,1300.0,3214.423076923077,3415.261
580,2021-11-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,3119.2028985507245,3382.8
581,2021-11-04,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1200.0,3176.865671641791,3299.2166
582,2021-11-05,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5400.0,1250.0,3104.5454545454545,3283.2437
583,2021-11-06,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5400.0,1750.0,3197.1830985915494,3251.1484
584,2021-11-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1250.0,3062.847222222222,3221.0415
585,2021-11-11,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,3097.7611940298507,3221.4062
586,2021-11-12,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1150.0,3070.5696202531644,3174.3928
587,2021-11-13,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1400.0,3122.1153846153848,3176.2903
588,2021-11-16,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2929.573170731708,3157.914
589,2021-11-18,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1750.0,2891.25,3123.2468
590,2021-11-19,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4400.0,1250.0,3078.308823529412,3117.3708
591,2021-11-20,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,3067.948717948718,3129.0388
592,2021-11-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1250.0,2931.25,3119.7659
593,2021-11-25,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4000.0,1500.0,3153.703703703704,3124.7834
594,2021-11-26,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4200.0,1200.0,3019.230769230769,3154.5435
595,2021-11-27,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1200.0,3080.9375,3161.865
596,2021-12-01,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1250.0,3006.7796610169494,3158.7646
597,2021-12-02,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1250.0,3227.8846153846152,3164.6428
598,2021-12-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1250.0,3269.736842105264,3151.758
599,2021-12-04,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1750.0,3122.1153846153848,3150.4343
600,2021-12-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,3086.923076923077,3131.25
601,2021-12-08,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,3150.0,3112.1177
602,2021-12-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,3245.454545454545,3133.2214
603,2021-12-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,3145.909090909091,3137.7568
604,2021-12-11,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,1050.0,3048.684210526316,3138.8093
605,2021-12-15,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5800.0,1200.0,3165.566037735849,3213.2002
606,2021-12-16,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5800.0,900.0,3208.333333333333,3246.1497
607,2021-12-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,1150.0,3409.583333333333,3258.1213
608,2021-12-18,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,1050.0,3259.1176470588234,3303.2568
609,2021-12-21,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5800.0,400.0,3091.0714285714284,3276.138
610,2021-12-22,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5800.0,1250.0,3425.0,3227.202
611,2021-12-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6400.0,1250.0,3621.527777777778,3185.7046
612,2021-12-27,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6400.0,750.0,3494.4444444444443,3267.1938
613,2021-12-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6800.0,1250.0,3778.787878787879,3289.0251
614,2021-12-29,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6800.0,1250.0,3789.5833333333335,3327.338
615,2021-12-30,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6400.0,700.0,3894.551282051282,3381.041
616,2021-12-31,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6600.0,1000.0,3527.6881720430106,3462.6216
617,2022-01-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5800.0,500.0,3785.294117647059,3513.7769
618,2022-01-04,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5400.0,750.0,3311.029411764706,3526.701
619,2022-01-05,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,1750.0,3321.538461538461,3440.323
620,2022-01-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,750.0,3023.7704918032787,3235.9907
621,2022-01-08,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,800.0,3105.9701492537315,3179.5474
622,2022-01-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,700.0,3271.484375,3156.7913
623,2022-01-13,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,750.0,3355.555555555556,3192.717
624,2022-01-14,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5800.0,1250.0,3987.5,3244.2593
625,2022-01-15,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,750.0,3873.076923076923,3366.5637
626,2022-01-19,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7200.0,1000.0,4072.794117647059,3486.6313
627,2022-01-20,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7200.0,750.0,4163.214285714285,3586.7368
628,2022-01-21,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7000.0,900.0,4278.395061728395,3655.995
629,2022-01-22,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6600.0,800.0,4398.4375,3770.5366
630,2022-01-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3500.0,3500.0,3500.0,3826.6274
631,2022-01-27,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,8200.0,1250.0,5002.247191011236,3861.1765
632,2022-01-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,9600.0,750.0,5337.254901960784,4026.569
633,2022-01-29,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7800.0,1050.0,4189.112903225807,4265.4277
634,2022-01-30,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,7600.0,1000.0,3056.3888888888887,4187.902
635,2022-02-04,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,8000.0,1250.0,3185.0515463917527,3926.259
636,2022-02-05,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,8800.0,750.0,2810.3896103896104,3700.4133
637,2022-02-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,9400.0,500.0,2825.0,3519.695
638,2022-02-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,1000.0,2462.9464285714284,3525.5642
639,2022-02-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5400.0,1000.0,2424.1071428571427,3273.3596
640,2022-02-11,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,600.0,2500.0,3072.0193
641,2022-02-12,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,1250.0,2798.5915492957747,2925.3218
642,2022-02-14,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,900.0,2676.948051948052,2839.5916
643,2022-02-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4600.0,600.0,2497.0149253731342,2874.792
644,2022-02-18,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,2757.627118644068,2838.8433
645,2022-02-19,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,750.0,2865.530303030303,2815.0332
646,2022-02-23,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,600.0,2921.0714285714284,2823.601
647,2022-02-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,600.0,2866.785714285714,2874.6194
648,2022-02-25,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,650.0,3134.333333333333,2909.7004
649,2022-02-26,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,1250.0,3247.7011494252874,2964.2925
650,2022-02-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,3500.0,2500.0,2703.125,3038.2766
651,2022-03-02,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,1400.0,2877.651515151515,2951.91
652,2022-03-03,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,900.0,2793.359375,2934.9536
653,2022-03-04,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,1200.0,3305.223880597015,2931.9373
654,2022-03-05,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6200.0,1250.0,3276.1627906976746,2968.4978
655,2022-03-07,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,2875.0,2750.0,2833.333333333333,3014.1836
656,2022-03-09,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1000.0,2995.3846153846152,3245.6628
657,2022-03-10,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,4800.0,750.0,3155.3571428571427,3202.4766
658,2022-03-11,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,1250.0,3156.597222222222,3183.0237
659,2022-03-12,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,2844.5652173913045,3170.956
660,2022-03-14,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,2250.0,1250.0,1750.0,3134.7158
661,2022-03-16,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,1250.0,2958.333333333333,2808.2075
662,2022-03-17,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5000.0,550.0,2742.4242424242425,2802.6316
663,2022-03-18,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,750.0,2703.0,2828.133
664,2022-03-19,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,500.0,2527.8735632183907,2828.738
665,2022-03-23,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5200.0,1250.0,2838.405797101449,2809.1235
666,2022-03-24,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5600.0,1250.0,2987.692307692308,2808.847
667,2022-03-25,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,5800.0,500.0,2859.375,2902.787
668,2022-03-26,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,400.0,2605.017956989247,2935.4521
669,2022-03-28,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,2375.0,1750.0,2199.2752173913045,2931.1055
670,2022-03-30,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,1250.0,2854.9242424242425,3099.3347
671,2022-03-31,서울가락도매,서울청과,새송이,새송이(일반),특,1KG,6000.0,500.0,2838.043478260869,3077.3123
